PDT000153287.2|SAMN05913846||Escherichia coli||PNUSAE004786|Pathogen: clinical or host-associated	SRR4444455
PDT000247153.2|SAMN07693602||Escherichia coli||PNUSAE009900|Pathogen: clinical or host-associated	SRR6128407
PDT000137728.2|SAMN04240351||Escherichia coli|E. coli O109:Undetermined|PNUSAE001621|Pathogen: clinical or host-associated	SRR3887977
PDT000385894.1|SAMN10138405||Escherichia coli||PNUSAE018292|Pathogen: clinical or host-associated	SRR7908888
PDT000112489.2|SAMN04521196||Escherichia coli||PNUSAE002367|Pathogen: clinical or host-associated	SRR3205826
PDT000302840.2|SAMN08832937||Escherichia coli||PNUSAE012796|Pathogen: clinical or host-associated	SRR6927280
PDT000352682.1|SAMN09694996||Escherichia coli||PNUSAE015610|Pathogen: clinical or host-associated	SRR7544693
PDT000114637.2|SAMN04526237||Escherichia coli|E. coli O103:Pending|PNUSAE002335|Pathogen: clinical or host-associated	SRR3228426
PDT000126267.2|SAMN04867137||Escherichia coli|E. coli O103:Pending|PNUSAE002828|Pathogen: clinical or host-associated	SRR3405573
PDT000267869.2|SAMN08046148||Escherichia coli||PNUSAE010404|Pathogen: clinical or host-associated	SRR6333760
PDT000062614.8|SAMN03569004||Escherichia coli|E. coli O103:Pending|PNUSAE000520|Pathogen: clinical or host-associated	SRR5312223
PDT000340504.1|SAMN09534355||Escherichia coli||PNUSAE015221|Pathogen: clinical or host-associated	SRR7464625
PDT000101104.2|SAMN04335357||Escherichia coli||PNUSAE001916|Pathogen: clinical or host-associated	SRR3068740
PDT000127729.2|SAMN04893588||Escherichia coli|E. coli O103:Pending|PNUSAE002836|Pathogen: clinical or host-associated	SRR3457654
PDT000113709.2|SAMN04546755||Escherichia coli||PNUSAE002288|Pathogen: clinical or host-associated	SRR3222573
PDT000107489.2|SAMN04490214||Escherichia coli||PNUSAE002238|Pathogen: clinical or host-associated	SRR3176139
PDT000307876.2|SAMN08964473||Escherichia coli||PNUSAE012526|Pathogen: clinical or host-associated	SRR7050048
PDT000201218.2|SAMN06693632||Escherichia coli||PNUSAE006612|Pathogen: clinical or host-associated	SRR5436247
PDT000315900.1|SAMN09221067||Escherichia coli||PNUSAE013824|Pathogen: clinical or host-associated	SRR7178244
PDT000151504.2|SAMN04606313||Escherichia coli||PNUSAE002750|Pathogen: clinical or host-associated	SRR4346748
PDT000253503.2|SAMN07788126||Escherichia coli||PNUSAE010358|Pathogen: clinical or host-associated	SRR6189805
PDT000302810.2|SAMN08832913||Escherichia coli||PNUSAE012787|Pathogen: clinical or host-associated	SRR6927250
PDT000362574.1|SAMN09831251||Escherichia coli||PNUSAE016880|Pathogen: clinical or host-associated	SRR7691692
PDT000289823.2|SAMN08616886||Escherichia coli||PNUSAE012126|Pathogen: clinical or host-associated	SRR6786713
PDT000328158.1|SAMN09396568||Escherichia coli|Escherichia coli|392843|Pathogen: environmental/food/other	SRR7291942
PDT000225296.2|SAMN07342302||Escherichia coli||PNUSAE007548|Pathogen: clinical or host-associated	SRR5828189
PDT000306752.2|SAMN08940628||Escherichia coli||PNUSAE012780|Pathogen: clinical or host-associated	SRR7012933
PDT000191661.2|SAMN06464692||Escherichia coli||PNUSAE006155|Pathogen: clinical or host-associated	SRR5329222
PDT000156868.2|SAMN05924803||Escherichia coli||PNUSAE004818|Pathogen: clinical or host-associated	SRR4924024
PDT000125285.3|SAMN04632642||Escherichia coli||PNUSAE002821|Pathogen: clinical or host-associated	SRR3384908
PDT000289057.2|SAMN08595229||Escherichia coli||PNUSAE012248|Pathogen: clinical or host-associated	SRR6766907
PDT000131014.2|SAMN04999926||Escherichia coli||PNUSAE003080|Pathogen: clinical or host-associated	SRR3540699
PDT000151460.2|SAMN05845051||Escherichia coli||PNUSAE004555|Pathogen: clinical or host-associated	SRR4345660
PDT000307903.2|SAMN08964514||Escherichia coli||PNUSAE013185|Pathogen: clinical or host-associated	SRR7050080
PDT000253062.2|SAMN07781674||Escherichia coli||CFSAN068380|Pathogen: environmental/food/other	SRR6179765
PDT000240658.2|SAMN07609074||Escherichia coli||PNUSAE009124|Pathogen: clinical or host-associated	SRR6039663
PDT000105109.2|SAMN04159734||Escherichia coli|E. coli O103:Pending|PNUSAE001442|Pathogen: clinical or host-associated	SRR3146361
PDT000259800.2|SAMN07947761||Escherichia coli||PNUSAE010588|Pathogen: clinical or host-associated	SRR6241973
PDT000040694.2|SAMN03098232||Escherichia coli||08-3681|Pathogen: clinical or host-associated	SRR1609713
PDT000365725.1|SAMN09870192||Escherichia coli||PNUSAE016977|Pathogen: clinical or host-associated	SRR7726353
PDT000285811.2|SAMN08501037||Escherichia coli||PNUSAE012095|Pathogen: clinical or host-associated	SRR6690717
PDT000086329.2|SAMN03763866||Escherichia coli|Pending:Undetermined|PNUSAE000693|Pathogen: clinical or host-associated	SRR2569284
PDT000087350.2|SAMN04148311||Escherichia coli||TX-ACB1500842|Pathogen: clinical or host-associated	SRR2723934
PDT000216610.2|SAMN07189672||Escherichia coli||PNUSAE007304|Pathogen: clinical or host-associated	SRR5657827
PDT000069884.2|SAMN03850826||Escherichia coli|E. coli O103:H2|PNUSAE000949|Pathogen: clinical or host-associated	SRR2102924
PDT000141069.2|SAMN05440606||Escherichia coli||FSIS1606979|Pathogen: environmental/food/other	SRR3953303
PDT000131125.2|SAMN04544758||Escherichia coli|E. coli O103:Undetermined||Pathogen: clinical or host-associated	SRR3545398
PDT000386150.1|SAMN10139563||Escherichia coli||PNUSAE018750|Pathogen: clinical or host-associated	SRR7910061
PDT000238428.2|SAMN07562362||Escherichia coli||PNUSAE009286|Pathogen: clinical or host-associated	SRR5997373
PDT000329835.1|SAMN09428915||Escherichia coli||PNUSAE014727|Pathogen: clinical or host-associated	SRR7346130
PDT000163595.2|SAMN05924744||Escherichia coli||PNUSAE004347|Pathogen: clinical or host-associated	SRR5063407
PDT000285830.2|SAMN08501047||Escherichia coli||PNUSAE012136|Pathogen: clinical or host-associated	SRR6690752
PDT000387587.1|SAMN10163016||Escherichia coli||PNUSAE019030|Pathogen: clinical or host-associated	SRR7949702
PDT000224481.2|SAMN04018944||Escherichia coli||PNUSAE001315|Pathogen: clinical or host-associated	SRR2415835
PDT000307527.2|SAMN08963266||Escherichia coli||PNUSAE013166|Pathogen: clinical or host-associated	SRR7048482
PDT000356269.1|SAMN09753036||Escherichia coli||PNUSAE016180|Pathogen: clinical or host-associated	SRR7631859
PDT000130560.2|SAMN04965123||Escherichia coli||PNUSAE003028|Pathogen: clinical or host-associated	SRR3536641
PDT000107000.2|SAMN04485274||Escherichia coli||2015C-3686|Pathogen: clinical or host-associated	SRR3169067
PDT000366160.1|SAMN09878917||Escherichia coli||PNUSAE017098|Pathogen: clinical or host-associated	SRR7738098
PDT000313027.2|SAMN09112647||Escherichia coli||PNUSAE013879|Pathogen: clinical or host-associated	SRR7145658
PDT000351797.1|SAMN09691740||Escherichia coli||PNUSAE015415|Pathogen: clinical or host-associated	SRR7540713
PDT000315823.1|SAMN09220945||Escherichia coli||PNUSAE013980|Pathogen: clinical or host-associated	SRR7178153
PDT000367222.1|SAMN09910526||Escherichia coli||PNUSAE017619|Pathogen: clinical or host-associated	SRR7753018
PDT000083240.2|SAMN04013197||Escherichia coli|E. coli O103:Undetermined|PNUSAE001272|Pathogen: clinical or host-associated	SRR2417038
PDT000221983.2|SAMN07289094||Escherichia coli||PNUSAE007711|Pathogen: clinical or host-associated	SRR5787725
PDT000247146.2|SAMN07617394||Escherichia coli||PNUSAE009671|Pathogen: clinical or host-associated	SRR6128379
PDT000357281.1|SAMN09763646||Escherichia coli||PNUSAE016295|Pathogen: clinical or host-associated	SRR7641496
PDT000082102.2|SAMN04001745||Escherichia coli||PNUSAE001261|Pathogen: clinical or host-associated	SRR2177995
PDT000101110.2|SAMN04358338||Escherichia coli||PNUSAE001954|Pathogen: clinical or host-associated	SRR3068746
PDT000081124.4|SAMN03968897||Escherichia coli||PNUSAE001185|Pathogen: clinical or host-associated	SRR2155435
PDT000360353.1|SAMN09787670||Escherichia coli||PNUSAE016638|Pathogen: clinical or host-associated	SRR7664179
PDT000227290.2|SAMN07409505||Escherichia coli||PNUSAE008518|Pathogen: clinical or host-associated	SRR5870512
PDT000338824.1|SAMN09519373||Escherichia coli||PNUSAE014608|Pathogen: clinical or host-associated	SRR7456314
PDT000132437.2|SAMN05150802||Escherichia coli||PNUSAE003175|Pathogen: clinical or host-associated	SRR3586873
PDT000146486.2|SAMN05605182||Escherichia coli||PNUSAE004093|Pathogen: clinical or host-associated	SRR4113491
PDT000212339.2|SAMN07138323||Escherichia coli||PNUSAE006634|Pathogen: clinical or host-associated	SRR5588103
PDT000277162.2|SAMN08326936||Escherichia coli||PNUSAE011636|Pathogen: clinical or host-associated	SRR6456797
PDT000375797.1|SAMN10038461||Escherichia coli||PNUSAE017890|Pathogen: clinical or host-associated	SRR7822128
PDT000321143.1|SAMN09281088||Escherichia coli||PNUSAE014112|Pathogen: clinical or host-associated	SRR7233632
PDT000201099.2|SAMN06685642||Escherichia coli||PNUSAE006599|Pathogen: clinical or host-associated	SRR5434865
PDT000222566.2|SAMN07206147||Escherichia coli||PNUSAE007143|Pathogen: clinical or host-associated	SRR5800768
PDT000306773.2|SAMN08941076||Escherichia coli||PNUSAE013003|Pathogen: clinical or host-associated	SRR7012954
PDT000145198.2|SAMN05371125||Escherichia coli||TX-ACB1303357|Pathogen: clinical or host-associated	SRR4046448
PDT000205380.2|SAMN06805996||Escherichia coli||PNUSAE006741|Pathogen: clinical or host-associated	SRR5482654
PDT000127543.2|SAMN04881424||Escherichia coli|E. coli O103:Pending|PNUSAE002779|Pathogen: clinical or host-associated	SRR3452331
PDT000281511.2|SAMN08390847||Escherichia coli||PNUSAE011878|Pathogen: clinical or host-associated	SRR6511442
PDT000240623.2|SAMN07607759||Escherichia coli||PNUSAE009365|Pathogen: clinical or host-associated	SRR6039465
PDT000273528.2|SAMN08200282||Escherichia coli||PNUSAE011478|Pathogen: clinical or host-associated	SRR6396311
PDT000066896.2|SAMN03761419||Escherichia coli|E. coli O103:Undetermined|PNUSAE000650|Pathogen: clinical or host-associated	SRR2056422
PDT000083087.2|SAMN04076022||Escherichia coli|O103|FSIS1503903|Pathogen: environmental/food/other	SRR2395819
PDT000134063.2|SAMN05164042||Escherichia coli|E. coli O103:H2|PNUSAE003022|Pathogen: clinical or host-associated	SRR3657569
PDT000238407.2|SAMN07571450||Escherichia coli||PNUSAE009101|Pathogen: clinical or host-associated	SRR5997346
PDT000309892.2|SAMN08996082||Escherichia coli||PNUSAE013436|Pathogen: clinical or host-associated	SRR7075054
PDT000125009.2|SAMN04621657||Escherichia coli|E. coli O103:Pending|PNUSAE002534|Pathogen: clinical or host-associated	SRR3372187
PDT000189539.2|SAMN06327227||Escherichia coli||PNUSAE005998|Pathogen: clinical or host-associated	SRR5280701
PDT000051252.2|SAMN03389471||Escherichia coli|E. coli O103:HNT|PNUSAE000370|Pathogen: clinical or host-associated	SRR1871423
PDT000171576.2|SAMN06127419||Escherichia coli||PNUSAE005207|Pathogen: clinical or host-associated	SRR5104404
PDT000303750.2|SAMN08875019||Escherichia coli||PNUSAE012859|Pathogen: clinical or host-associated	SRR6953886
PDT000271221.2|SAMN08161574||Escherichia coli||PNUSAE011307|Pathogen: clinical or host-associated	SRR6371722
PDT000311663.2|SAMN09074500||Escherichia coli||PNUSAE013646|Pathogen: clinical or host-associated	SRR7119589
PDT000062607.2|SAMN03492314||Escherichia coli|E. coli O103:Pending|PNUSAE000472|Pathogen: clinical or host-associated	SRR2002641
PDT000221737.2|SAMN06915392||Escherichia coli||PNUSAE006342|Pathogen: clinical or host-associated	SRR5781924
PDT000162994.3|SAMN05981946||Escherichia coli||PNUSAE004907|Pathogen: clinical or host-associated	SRR5054448
PDT000247439.2|SAMN07716524||Escherichia coli|||Pathogen: clinical or host-associated	SRR6129452
PDT000381334.1|SAMN10093074||Escherichia coli||PNUSAE018412|Pathogen: clinical or host-associated	SRR7878672
PDT000157475.2|SAMN05991350||Escherichia coli||PNUSAE004219|Pathogen: clinical or host-associated	SRR5001053
PDT000084237.2|SAMN03764537||Escherichia coli|E. coli O103:H2|PNUSAE000700|Pathogen: clinical or host-associated	SRR2481378
PDT000216660.2|SAMN07176337||Escherichia coli|||Pathogen: clinical or host-associated	SRR5657877
PDT000289809.2|SAMN08616895||Escherichia coli||PNUSAE012349|Pathogen: clinical or host-associated	SRR6786699
PDT000065186.2|SAMN03492161||Escherichia coli|Pending:Undetermined|PNUSAE000506|Pathogen: clinical or host-associated	SRR2037372
PDT000054722.2|SAMN03462328||Escherichia coli|E. coli O103:HNT|PNUSAE000420|Pathogen: clinical or host-associated	SRR1964556
PDT000137564.2|SAMN05374519||Escherichia coli||2015C-4555|Pathogen: clinical or host-associated	SRR3829537
PDT000366158.1|SAMN09878901||Escherichia coli||PNUSAE017207|Pathogen: clinical or host-associated	SRR7738096
PDT000142546.2|SAMN05371114||Escherichia coli||TX-ACB1303086|Pathogen: clinical or host-associated	SRR3990970
PDT000215130.2|SAMN07184668||Escherichia coli||PNUSAE007283|Pathogen: clinical or host-associated	SRR5643033
PDT000145379.2|SAMN05560430||Escherichia coli||PNUSAE003990|Pathogen: clinical or host-associated	SRR4054767
PDT000247362.2|SAMN07457159||Escherichia coli||PNUSAE008326|Pathogen: clinical or host-associated	SRR6129375
PDT000238416.2|SAMN07569137||Escherichia coli||PNUSAE009150|Pathogen: clinical or host-associated	SRR5997355
PDT000101016.2|SAMN04365181||Escherichia coli|E. coli O103:Pending|PNUSAE001651|Pathogen: clinical or host-associated	SRR3068652
PDT000136736.2|SAMN05294076||Escherichia coli||PNUSAE003459|Pathogen: clinical or host-associated	SRR3727866
PDT000171533.2|SAMN06124566||Escherichia coli||PNUSAE005358|Pathogen: clinical or host-associated	SRR5100889
PDT000367054.1|SAMN09908948||Escherichia coli||PNUSAE017219|Pathogen: clinical or host-associated	SRR7750709
PDT000303775.2|SAMN08875138||Escherichia coli||PNUSAE012494|Pathogen: clinical or host-associated	SRR6954238
PDT000156644.2|SAMN05980476||Escherichia coli|Escherichia coli|287764|Pathogen: clinical or host-associated	SRR4897266
PDT000366057.1|SAMN09878799||Escherichia coli||PNUSAE017294|Pathogen: clinical or host-associated	SRR7735990
PDT000225432.2|SAMN07349876||Escherichia coli||PNUSAE008300|Pathogen: clinical or host-associated	SRR5832124
PDT000247399.2|SAMN07652442||Escherichia coli||PNUSAE009835|Pathogen: clinical or host-associated	SRR6129412
PDT000052448.2|SAMN03450232||Escherichia coli|E. coli O103:Pending|PNUSAE000443|Pathogen: clinical or host-associated	SRR1951449
PDT000128473.2|SAMN04927941||Escherichia coli||PNUSAE002948|Pathogen: clinical or host-associated	SRR3474015
PDT000145342.2|SAMN05603760||Escherichia coli|||Pathogen: clinical or host-associated	SRR4054728
PDT000230813.2|SAMN07424703||Escherichia coli||PNUSAE008289|Pathogen: clinical or host-associated	SRR5890766
PDT000309593.2|SAMN08994096||Escherichia coli||PNUSAE013401|Pathogen: clinical or host-associated	SRR7073019
PDT000321966.1|SAMN09289843||Escherichia coli||PNUSAE014379|Pathogen: clinical or host-associated	SRR7244152
PDT000385887.1|SAMN10138403||Escherichia coli||PNUSAE018518|Pathogen: clinical or host-associated	SRR7908881
PDT000359117.1|SAMN09779775||Escherichia coli||PNUSAE016609|Pathogen: clinical or host-associated	SRR7656120
PDT000221942.2|SAMN07258336||Escherichia coli||PNUSAE007392|Pathogen: clinical or host-associated	SRR5787684
PDT000342241.1|SAMN09622909||Escherichia coli||PNUSAE015072|Pathogen: clinical or host-associated	SRR7477722
PDT000356281.1|SAMN09753056||Escherichia coli||PNUSAE016077|Pathogen: clinical or host-associated	SRR7631871
PDT000313043.2|SAMN09112675||Escherichia coli||PNUSAE013398|Pathogen: clinical or host-associated	SRR7145674
PDT000283065.2|SAMN08355160||Escherichia coli O157||CFSAN074418|Pathogen: environmental/food/other	SRR6653452
PDT000113702.2|SAMN04497511||Escherichia coli|E. coli O103:Pending||Pathogen: clinical or host-associated	SRR3222501
PDT000324571.1|SAMN09375627||Escherichia coli||PNUSAE014690|Pathogen: clinical or host-associated	SRR7271407
PDT000098730.2|SAMN04254313||Escherichia coli|E. coli O121:HNT|PNUSAE001618|Pathogen: clinical or host-associated	SRR3040514
PDT000190998.2|SAMN06475392||Escherichia coli||2015C-4543|Pathogen: clinical or host-associated	SRR5312238
PDT000213225.2|SAMN07172030||Escherichia coli||2015C-5230|Pathogen: clinical or host-associated	SRR5616358
PDT000084131.2|SAMN03797956||Escherichia coli|E. coli O103:H2|PNUSAE000893|Pathogen: clinical or host-associated	SRR2481242
PDT000113775.2|SAMN04544281||Escherichia coli|Pending:Pending|PNUSAE002468|Pathogen: clinical or host-associated	SRR3223144
PDT000132011.2|SAMN05170783||Escherichia coli|O103|134244|Pathogen: clinical or host-associated	SRR3578621
PDT000193138.2|SAMN06563952||Escherichia coli||PNUSAE005926|Pathogen: clinical or host-associated	SRR5344743
PDT000187999.2|SAMN06312972||Escherichia coli||PNUSAE005956|Pathogen: clinical or host-associated	SRR5264112
PDT000191200.1|SAMN06220127|GCA_002015945.1|Escherichia coli||UMDKSU-2014-5-330A|Pathogen: environmental/food/other	
PDT000360463.1|SAMN09787756||Escherichia coli||PNUSAE016440|Pathogen: clinical or host-associated	SRR7664291
PDT000243720.2|SAMN07624402||Escherichia coli||PNUSAE009581|Pathogen: clinical or host-associated	SRR6072241
PDT000124942.2|SAMN04621675||Escherichia coli|E. coli O103:Pending|PNUSAE002725|Pathogen: clinical or host-associated	SRR3371927
PDT000144418.2|SAMN05525313||Escherichia coli||PNUSAE003952|Pathogen: clinical or host-associated	SRR4032460
PDT000128442.2|SAMN04916522||Escherichia coli|E. coli O103:pending|PNUSAE002602|Pathogen: clinical or host-associated	SRR3473974
PDT000351778.1|SAMN09691709||Escherichia coli||PNUSAE015428|Pathogen: clinical or host-associated	SRR7540690
PDT000135788.2|SAMN05273158||Escherichia coli|E. coli O103:Undetermined||Pathogen: clinical or host-associated	SRR3715597
PDT000212530.2|SAMN07159184||Escherichia coli||FSIS1700903|Pathogen: environmental/food/other	SRR5589517
PDT000231267.2|SAMN07439613||Escherichia coli||PNUSAE008647|Pathogen: clinical or host-associated	SRR5892876
PDT000375793.1|SAMN10038463||Escherichia coli||PNUSAE017870|Pathogen: clinical or host-associated	SRR7822124
